PRICE_NG_SPEC,PRICE_eMET_SPEC,PRICE_H2_SPEC,PRICE_NH3_SPEC,CC_VRE_VRE1,CC_VRE_VRE3,CC_ES_ES1,cluster,Fitness
50.0,227.0,170.0,130.0,142500.0,203100.0,21710.0,4,11257672.469618917
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,4,10654572.919664696
73.0,136.0,20.0,26.0,142500.0,355100.0,42380.0,3,8992442.440783028
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,3,7911566.369377125
64.0,273.0,95.0,26.0,142500.0,203100.0,42380.0,4,11621948.249674115
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,7911105.113815147
50.0,318.0,20.0,78.0,115000.0,355100.0,21710.0,3,8632458.352046771
73.0,182.0,20.0,78.0,115000.0,203100.0,10010.0,3,8359900.1154198
73.0,182.0,20.0,26.0,142500.0,203100.0,10010.0,1,7991711.430786971
50.0,227.0,95.0,78.0,115000.0,355100.0,10010.0,3,10573614.218549162
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7932886.315461584
50.0,318.0,20.0,26.0,142500.0,507000.0,10010.0,1,11947644.84790621
73.0,136.0,132.0,130.0,115000.0,203100.0,10010.0,1,11053790.331656488
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,4,9427753.987172537
50.0,136.0,20.0,26.0,142500.0,203100.0,42380.0,4,10035959.483030008
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,0,8447458.714222126
50.0,136.0,20.0,78.0,203000.0,203100.0,42380.0,4,8729201.317078376
64.0,136.0,20.0,130.0,115000.0,355100.0,10010.0,1,9547495.065745844
73.0,136.0,20.0,130.0,115000.0,203100.0,21710.0,1,8185086.01026676
64.0,136.0,20.0,78.0,142500.0,203100.0,42380.0,4,8495046.182233233
64.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,0,8604308.262239315
64.0,136.0,20.0,130.0,115000.0,355100.0,10010.0,3,8042142.042575449
50.0,136.0,20.0,130.0,115000.0,355100.0,10010.0,1,9268897.545287509
50.0,136.0,20.0,78.0,115000.0,203100.0,21710.0,4,7959608.921246394
73.0,136.0,95.0,78.0,115000.0,355100.0,21710.0,4,11677097.676938348
50.0,136.0,95.0,78.0,115000.0,355100.0,10010.0,3,10309986.55954872
64.0,136.0,20.0,130.0,115000.0,355100.0,10010.0,3,8021543.712065812
50.0,136.0,95.0,130.0,142500.0,203100.0,21710.0,4,10923470.063005766
73.0,227.0,20.0,26.0,142500.0,507000.0,10010.0,3,8699695.124891961
73.0,136.0,20.0,130.0,142500.0,355100.0,42380.0,3,10857622.897403732
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7844930.83275177
50.0,136.0,170.0,26.0,115000.0,355100.0,10010.0,3,9664290.491538163
64.0,136.0,20.0,130.0,115000.0,507000.0,10010.0,1,10980700.497032316
50.0,136.0,57.0,130.0,203000.0,203100.0,42380.0,4,11750466.446374288
50.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,3,7682703.66672587
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,3,8049891.534012821
50.0,136.0,132.0,26.0,115000.0,203100.0,21710.0,1,9859685.18143519
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7917207.015457575
50.0,273.0,20.0,130.0,115000.0,203100.0,10010.0,1,8158463.916954389
50.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7911445.459138485
50.0,136.0,57.0,78.0,115000.0,203100.0,10010.0,4,10427292.414831849
50.0,136.0,20.0,78.0,142500.0,507000.0,10010.0,3,8364619.957402109
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7961494.041491272
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7837303.395540594
73.0,182.0,20.0,130.0,142500.0,507000.0,10010.0,4,10939497.024948562
64.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,3,7811893.985792278
73.0,136.0,20.0,130.0,203000.0,507000.0,10010.0,1,10127527.807999574
73.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,0,8045758.618964248
50.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7575994.545612511
50.0,273.0,170.0,26.0,115000.0,203100.0,10010.0,4,10446137.482745271
50.0,273.0,57.0,130.0,115000.0,203100.0,10010.0,4,10363253.535074787
50.0,182.0,20.0,26.0,142500.0,355100.0,10010.0,1,9408170.570983632
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,7822297.780404397
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,7806632.53013205
50.0,136.0,20.0,130.0,115000.0,507000.0,10010.0,3,8169669.223195082
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7643341.763965749
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,8049227.022665632
50.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7797022.077741361
50.0,227.0,20.0,130.0,115000.0,355100.0,21710.0,4,10994355.049181445
64.0,136.0,57.0,78.0,203000.0,507000.0,10010.0,3,11057813.435600065
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,1,7923170.933427424
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7745821.355261514
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,7897420.188747173
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7804142.302280293
50.0,136.0,20.0,78.0,115000.0,203100.0,21710.0,4,8978168.49936761
73.0,136.0,20.0,26.0,115000.0,507000.0,21710.0,4,10803537.184443278
64.0,182.0,95.0,130.0,115000.0,355100.0,21710.0,3,11121990.344323194
73.0,136.0,20.0,78.0,142500.0,355100.0,42380.0,3,10048678.20911723
50.0,318.0,20.0,78.0,115000.0,203100.0,10010.0,4,8259533.107612169
73.0,182.0,20.0,78.0,142500.0,203100.0,10010.0,4,8041298.210490974
64.0,182.0,20.0,130.0,142500.0,507000.0,42380.0,3,10166623.726775926
50.0,136.0,170.0,78.0,115000.0,355100.0,10010.0,4,11225803.227251688
50.0,318.0,20.0,78.0,203000.0,203100.0,42380.0,4,9113328.822283844
73.0,318.0,132.0,26.0,115000.0,203100.0,10010.0,1,10489478.743787697
50.0,136.0,20.0,78.0,203000.0,355100.0,10010.0,4,9608097.618572168
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7704868.798805353
50.0,182.0,20.0,130.0,203000.0,355100.0,21710.0,1,10022016.917356567
73.0,136.0,20.0,130.0,115000.0,355100.0,10010.0,1,10324082.073323626
50.0,182.0,20.0,78.0,115000.0,203100.0,10010.0,4,7904752.535111249
73.0,136.0,170.0,130.0,115000.0,355100.0,21710.0,3,10814446.494121082
50.0,136.0,57.0,78.0,203000.0,355100.0,10010.0,3,11093501.52475354
64.0,136.0,20.0,26.0,115000.0,507000.0,42380.0,1,11580993.911382549
73.0,136.0,20.0,26.0,115000.0,203100.0,21710.0,1,9422717.241667872
50.0,136.0,57.0,130.0,142500.0,203100.0,10010.0,1,10674871.46465442
64.0,136.0,57.0,26.0,142500.0,203100.0,10010.0,3,10133302.711687166
50.0,273.0,20.0,78.0,142500.0,507000.0,10010.0,3,8860120.407103498
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7745759.084300931
64.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,7908306.031707065
50.0,318.0,20.0,130.0,115000.0,203100.0,10010.0,1,8307016.561053353
64.0,227.0,20.0,26.0,115000.0,507000.0,42380.0,1,11747586.852180189
50.0,318.0,57.0,78.0,115000.0,507000.0,10010.0,3,10113206.41900576
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7706684.73875555
50.0,136.0,20.0,78.0,115000.0,507000.0,10010.0,3,8046367.290915153
50.0,136.0,57.0,130.0,115000.0,507000.0,10010.0,3,10137034.137169048
50.0,227.0,20.0,130.0,142500.0,355100.0,42380.0,1,10980523.071751945
64.0,182.0,132.0,26.0,115000.0,355100.0,21710.0,1,11865229.522273716
73.0,136.0,132.0,130.0,115000.0,507000.0,21710.0,3,10758593.442846725
64.0,136.0,170.0,26.0,203000.0,507000.0,10010.0,3,11116358.22837317
73.0,136.0,57.0,78.0,115000.0,507000.0,10010.0,3,10258860.118181812
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7967993.222801827
64.0,136.0,20.0,26.0,203000.0,355100.0,10010.0,3,9234695.430984348
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7933783.029379538
73.0,136.0,20.0,130.0,203000.0,355100.0,10010.0,3,9525075.425197138
50.0,136.0,57.0,26.0,115000.0,355100.0,10010.0,4,11063084.491499482
64.0,136.0,57.0,130.0,115000.0,355100.0,10010.0,3,9995548.143325392
64.0,136.0,132.0,78.0,203000.0,355100.0,10010.0,1,11663242.189890262
50.0,136.0,20.0,78.0,115000.0,507000.0,10010.0,3,8178954.515902965
64.0,273.0,20.0,78.0,115000.0,507000.0,21710.0,4,11568181.725867605
64.0,273.0,132.0,26.0,142500.0,203100.0,10010.0,4,10822933.39765752
50.0,136.0,20.0,130.0,203000.0,507000.0,10010.0,3,9489306.58198382
50.0,136.0,20.0,78.0,115000.0,507000.0,10010.0,3,7822698.845487909
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7956461.504181868
64.0,136.0,20.0,130.0,115000.0,203100.0,42380.0,3,9449326.82930651
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7785713.310926495
64.0,273.0,20.0,26.0,142500.0,203100.0,10010.0,3,8679629.438320016
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7642420.794009698
64.0,136.0,20.0,130.0,115000.0,355100.0,10010.0,3,7928688.724988205
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7780690.311866452
73.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,3,7809132.342445669
50.0,136.0,95.0,78.0,115000.0,355100.0,10010.0,3,9672247.53910122
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7643126.894380967
73.0,227.0,132.0,130.0,142500.0,507000.0,10010.0,3,11698840.740111582
73.0,273.0,20.0,26.0,115000.0,507000.0,21710.0,1,11377634.05218912
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7873040.95939719
50.0,136.0,95.0,78.0,142500.0,203100.0,10010.0,3,10466052.949144702
50.0,136.0,132.0,130.0,115000.0,203100.0,10010.0,3,10572961.157175422
73.0,136.0,170.0,78.0,142500.0,203100.0,10010.0,1,10343535.851436129
50.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7717055.92220943
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7675183.249472706
73.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,3,7764515.084046926
64.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7825340.392663707
64.0,136.0,132.0,26.0,115000.0,203100.0,42380.0,4,10316103.592532298
50.0,273.0,95.0,130.0,115000.0,507000.0,10010.0,3,11917886.31387976
73.0,227.0,170.0,26.0,203000.0,203100.0,42380.0,1,11263859.801544389
73.0,136.0,20.0,130.0,142500.0,355100.0,21710.0,3,9008354.72638988
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7646672.870631656
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7536992.349789835
73.0,182.0,20.0,130.0,142500.0,355100.0,42380.0,3,10128184.494114827
73.0,136.0,95.0,130.0,142500.0,203100.0,21710.0,1,10524620.423832614
73.0,318.0,170.0,130.0,142500.0,203100.0,10010.0,1,11655449.28619338
73.0,136.0,20.0,78.0,115000.0,203100.0,42380.0,1,8931610.904375624
73.0,136.0,20.0,130.0,115000.0,203100.0,21710.0,1,8183470.451230533
50.0,136.0,57.0,26.0,115000.0,507000.0,21710.0,3,10604368.833899597
50.0,136.0,20.0,130.0,115000.0,507000.0,10010.0,4,10664643.21979074
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7567206.854612511
50.0,182.0,57.0,78.0,115000.0,203100.0,10010.0,3,10308676.50003953
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7634876.567559651
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7644638.991722556
73.0,318.0,20.0,78.0,203000.0,203100.0,10010.0,4,8382079.3818545
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7734044.459580956
50.0,182.0,57.0,26.0,115000.0,203100.0,10010.0,4,10171917.606241472
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,8000921.568846167
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7588945.685953385
64.0,136.0,132.0,78.0,142500.0,355100.0,21710.0,3,10651839.667597571
50.0,136.0,95.0,78.0,115000.0,203100.0,42380.0,4,10623716.954628684
64.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7927507.723512131
64.0,136.0,20.0,130.0,142500.0,507000.0,21710.0,4,11677406.228027957
73.0,136.0,20.0,78.0,203000.0,203100.0,21710.0,4,8049587.830019087
50.0,136.0,95.0,78.0,115000.0,203100.0,42380.0,4,10965490.523166897
50.0,182.0,20.0,26.0,142500.0,355100.0,10010.0,1,9668035.929162834
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7630214.8189855
64.0,273.0,20.0,26.0,142500.0,355100.0,42380.0,4,10109558.977228884
64.0,227.0,20.0,78.0,142500.0,507000.0,21710.0,4,11785880.378996342
64.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,8280568.847514094
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7588945.831250612
73.0,182.0,57.0,26.0,142500.0,203100.0,21710.0,3,11567731.776564384
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7572988.674149279
73.0,182.0,20.0,78.0,203000.0,203100.0,10010.0,4,8356738.667706189
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7863821.188764465
64.0,136.0,20.0,130.0,142500.0,507000.0,42380.0,3,10100892.00767097
50.0,136.0,20.0,26.0,203000.0,355100.0,10010.0,3,9566878.583528792
50.0,227.0,20.0,78.0,115000.0,203100.0,42380.0,4,10956119.64382
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7545772.397541543
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7913818.406976982
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7747396.297550211
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7812525.735386196
73.0,136.0,20.0,130.0,115000.0,203100.0,42380.0,3,9304169.127360974
64.0,136.0,170.0,130.0,115000.0,203100.0,10010.0,3,11273327.056217242
50.0,182.0,20.0,26.0,115000.0,355100.0,10010.0,3,7671912.13508728
64.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,8117829.643292587
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,3,8079686.920686338
73.0,136.0,20.0,78.0,115000.0,507000.0,42380.0,4,10063313.760225449
64.0,182.0,57.0,130.0,115000.0,355100.0,10010.0,3,10374715.19534652
50.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,3,9742405.140458954
50.0,136.0,20.0,78.0,142500.0,355100.0,21710.0,3,9133370.370739672
73.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,3,7811893.311222001
50.0,136.0,95.0,26.0,115000.0,203100.0,10010.0,2,9806583.421667704
64.0,136.0,170.0,78.0,115000.0,507000.0,10010.0,3,10903102.784684531
50.0,182.0,20.0,26.0,203000.0,203100.0,42380.0,4,8662823.328288013
50.0,136.0,57.0,78.0,115000.0,507000.0,10010.0,4,11778315.531759962
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,7901917.445831116
73.0,136.0,20.0,26.0,203000.0,507000.0,21710.0,1,11073480.746055093
64.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,7948937.021870585
64.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,7873765.362254186
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7745682.150979097
50.0,182.0,20.0,130.0,115000.0,355100.0,42380.0,3,9247377.230224278
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7794029.888664466
50.0,318.0,20.0,130.0,115000.0,203100.0,10010.0,4,8115753.80913482
64.0,136.0,95.0,78.0,203000.0,203100.0,42380.0,1,11226696.04967442
50.0,136.0,20.0,78.0,115000.0,203100.0,21710.0,3,8652547.937800512
73.0,136.0,57.0,26.0,115000.0,203100.0,42380.0,1,10543339.119434074
64.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,8061805.216814928
73.0,136.0,57.0,26.0,115000.0,507000.0,21710.0,3,10038242.888294866
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7778161.864749014
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,3,8704350.27064273
64.0,136.0,20.0,130.0,115000.0,355100.0,21710.0,1,10516694.417546928
73.0,273.0,95.0,26.0,142500.0,203100.0,21710.0,1,11055499.539713934
50.0,136.0,132.0,26.0,115000.0,355100.0,10010.0,1,10669118.273589129
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,7900472.207958093
64.0,227.0,20.0,26.0,115000.0,355100.0,10010.0,3,8191583.494704389
73.0,227.0,132.0,26.0,115000.0,203100.0,10010.0,3,10720938.708701449
73.0,227.0,20.0,130.0,115000.0,507000.0,10010.0,0,9047886.526790485
64.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,3,8066720.72156536
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,9151479.48135396
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7745596.132054403
64.0,136.0,20.0,130.0,142500.0,203100.0,10010.0,1,7957724.753255745
73.0,136.0,20.0,26.0,142500.0,355100.0,10010.0,1,9127973.67210148
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7817946.313672063
50.0,136.0,170.0,130.0,142500.0,355100.0,10010.0,1,11888230.339327345
73.0,273.0,20.0,26.0,142500.0,203100.0,10010.0,1,8284843.637137792
64.0,227.0,20.0,130.0,115000.0,203100.0,21710.0,4,8450151.327548724
50.0,136.0,170.0,26.0,142500.0,203100.0,21710.0,4,9846055.254335815
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7645519.712490045
64.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7788199.857150365
50.0,136.0,20.0,78.0,115000.0,507000.0,10010.0,3,7881253.142693719
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7494290.218580487
73.0,136.0,20.0,78.0,203000.0,203100.0,42380.0,3,10931100.126427306
73.0,227.0,170.0,26.0,142500.0,203100.0,10010.0,4,10439878.699480657
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7889786.50957369
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7635309.42266237
73.0,273.0,20.0,26.0,142500.0,507000.0,10010.0,4,10851082.765279548
64.0,136.0,132.0,26.0,115000.0,203100.0,21710.0,2,10357227.464842211
64.0,136.0,95.0,26.0,115000.0,355100.0,10010.0,3,9767715.760211453
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7677749.972810838
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7797184.651677963
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7693337.433674274
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,1,7756183.98855021
64.0,136.0,57.0,78.0,203000.0,203100.0,21710.0,1,10767446.797208209
73.0,136.0,20.0,78.0,142500.0,355100.0,10010.0,1,9326777.462423405
73.0,227.0,20.0,78.0,142500.0,355100.0,10010.0,3,8417441.044569243
50.0,318.0,20.0,26.0,115000.0,203100.0,10010.0,4,8084972.053476407
73.0,318.0,57.0,26.0,115000.0,355100.0,10010.0,3,10641215.295910375
50.0,273.0,20.0,26.0,115000.0,355100.0,10010.0,3,7974703.254251595
73.0,136.0,20.0,26.0,203000.0,203100.0,21710.0,4,7809542.908647091
73.0,273.0,20.0,78.0,142500.0,355100.0,21710.0,3,9407895.578993095
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,1,8951931.36662922
50.0,136.0,20.0,78.0,142500.0,355100.0,21710.0,4,9284345.492681907
50.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,11472080.470649049
73.0,318.0,20.0,26.0,115000.0,355100.0,10010.0,4,10273266.3671164
73.0,273.0,20.0,78.0,115000.0,203100.0,10010.0,1,8430131.64000592
73.0,136.0,95.0,130.0,115000.0,203100.0,10010.0,4,9976480.590576692
64.0,136.0,20.0,78.0,203000.0,203100.0,10010.0,4,8161781.300299351
50.0,227.0,20.0,78.0,203000.0,203100.0,42380.0,4,9062873.822221948
73.0,136.0,57.0,130.0,203000.0,355100.0,10010.0,3,11401455.413555622
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7905237.510506195
64.0,182.0,95.0,78.0,142500.0,203100.0,42380.0,4,11588211.315695165
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,8041459.007245506
64.0,136.0,20.0,78.0,115000.0,203100.0,42380.0,4,8516674.481096106
50.0,136.0,20.0,26.0,115000.0,203100.0,21710.0,1,9284595.426252851
73.0,182.0,20.0,78.0,203000.0,507000.0,10010.0,4,11373444.081404924
50.0,182.0,170.0,130.0,115000.0,203100.0,10010.0,4,10546776.169946937
50.0,182.0,132.0,78.0,115000.0,203100.0,10010.0,1,10188169.59208596
50.0,136.0,170.0,130.0,115000.0,203100.0,10010.0,4,10866702.37072771
64.0,136.0,20.0,130.0,115000.0,203100.0,21710.0,3,8355762.318430566
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,1,8064357.345070364
73.0,182.0,20.0,26.0,142500.0,355100.0,10010.0,3,8187439.765740067
64.0,136.0,20.0,78.0,115000.0,507000.0,10010.0,4,11962774.005396716
64.0,136.0,20.0,26.0,115000.0,507000.0,21710.0,3,8541832.062848412
73.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,3,7605539.786563929
73.0,136.0,20.0,26.0,203000.0,355100.0,10010.0,3,9504021.871222042
64.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,4,9040846.579938583
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,4,11586199.788437426
73.0,136.0,95.0,26.0,115000.0,355100.0,10010.0,3,10079757.667407716
73.0,136.0,95.0,78.0,115000.0,355100.0,42380.0,3,11635776.463793064
50.0,136.0,20.0,26.0,115000.0,507000.0,21710.0,3,8094034.162404645
73.0,273.0,20.0,130.0,203000.0,355100.0,10010.0,3,9824593.828430276
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7644638.991722556
73.0,273.0,20.0,78.0,115000.0,203100.0,42380.0,1,9294428.190489575
50.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,7545214.944836719
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,3,7876726.207429158
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7456438.444326176
73.0,182.0,20.0,78.0,142500.0,355100.0,10010.0,1,9584002.027418446
73.0,273.0,20.0,130.0,142500.0,355100.0,10010.0,4,9677490.365082627
73.0,136.0,132.0,26.0,115000.0,203100.0,21710.0,3,9899069.215667523
73.0,227.0,20.0,78.0,115000.0,203100.0,10010.0,4,8352760.402986133
50.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,7544461.402777884
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,3,7976390.549129889
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7898325.641045047
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7691366.071842487
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7705064.077825653
73.0,273.0,95.0,26.0,115000.0,507000.0,10010.0,3,10919558.910436451
73.0,227.0,132.0,26.0,115000.0,203100.0,10010.0,4,9561999.450729338
50.0,227.0,95.0,26.0,203000.0,203100.0,10010.0,1,10636902.720584586
50.0,136.0,20.0,130.0,203000.0,203100.0,10010.0,4,7637280.674603566
50.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,7617756.49316912
73.0,136.0,20.0,78.0,203000.0,507000.0,10010.0,4,9866584.911852015
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7935943.429640969
50.0,136.0,132.0,78.0,115000.0,203100.0,10010.0,4,10790394.102888832
73.0,227.0,20.0,78.0,203000.0,355100.0,10010.0,3,9634896.75288336
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7767893.071389526
50.0,136.0,20.0,26.0,203000.0,355100.0,10010.0,4,9787565.475706523
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7807373.357099426
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7644628.431783485
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7742812.120893284
50.0,182.0,95.0,130.0,115000.0,203100.0,10010.0,1,9694170.851986252
50.0,182.0,95.0,26.0,142500.0,355100.0,42380.0,3,11207056.482477508
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7757128.609509877
73.0,136.0,20.0,78.0,115000.0,203100.0,21710.0,3,10226002.857508412
73.0,136.0,20.0,78.0,142500.0,355100.0,10010.0,3,8423722.662961688
73.0,227.0,20.0,130.0,142500.0,507000.0,10010.0,3,8656099.181197274
73.0,136.0,20.0,130.0,115000.0,355100.0,21710.0,3,8588694.090930488
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,3,7665411.252947565
50.0,136.0,20.0,78.0,142500.0,203100.0,21710.0,4,8165270.976871678
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,1,7915681.004658034
50.0,227.0,20.0,78.0,115000.0,355100.0,10010.0,4,9869581.243751677
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7583531.698055536
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7832954.052507843
50.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7773525.086076611
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7584990.549730354
64.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,3,7775529.4214987
50.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7453121.770556925
73.0,227.0,20.0,130.0,115000.0,203100.0,42380.0,4,9573145.313075095
73.0,182.0,20.0,26.0,115000.0,203100.0,42380.0,3,9306627.992016284
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7746470.0606285455
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7820096.397019741
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7636840.523164458
73.0,136.0,20.0,130.0,203000.0,203100.0,10010.0,3,9133892.802636769
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,1,7715472.429755552
50.0,136.0,95.0,78.0,115000.0,355100.0,21710.0,4,11792579.913583962
73.0,136.0,132.0,78.0,115000.0,355100.0,21710.0,4,11443411.596635122
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7786813.792646599
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7549055.900142426
64.0,182.0,95.0,26.0,115000.0,507000.0,42380.0,3,10913070.309589785
73.0,136.0,20.0,26.0,142500.0,203100.0,42380.0,4,7589355.887246815
50.0,227.0,20.0,130.0,115000.0,507000.0,42380.0,4,11635277.557246434
64.0,136.0,170.0,78.0,115000.0,203100.0,21710.0,4,10511428.25001267
50.0,136.0,20.0,26.0,142500.0,507000.0,21710.0,4,10734218.43080854
73.0,136.0,132.0,26.0,142500.0,203100.0,21710.0,4,10211847.317375278
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7465226.137042387
